"45.983986,6.926873"
"45.923697,6.869433"
"45.800828,7.499153"
"46.033505,6.931817"
"6.524379,3.379206"
"40.440625,-79.995886"
"6.927079,79.861243"
"9.661498,80.025547"
"18.010562,-66.376779"
"18.465539,-66.105735"
"18.335325,-66.468072"
"18.126285,-65.440098"
"47.606209,-122.332071"
"40.351515,18.175016"
"40.410981,16.689595"
"40.840472,17.470018"
"37.301225,-81.690943"
"37.739829,-81.877619"
"39.161203,-80.352034"
"37.432891,-81.584551"
"39.152320,-80.040358"
"-34.452252,-56.388019"
"-34.901113,-56.164531"
"-34.835915,-54.645146"
"47.469784,-52.705178"
"47.561510,-52.712577"
"46.885200,-56.315900"
"40.179186,44.499103"
"22.396428,114.109497"
"52.520007,13.404954"
"30.633809,-92.419299"
"30.419920,-92.046509"
"30.224090,-92.019843"
"30.533530,-92.081509"
"27.472792,89.639286"
"27.592087,89.879746"
"27.641839,90.677305"
